brand,retailed id,invoice date,region,state,city,unit sold,operating profit,operating margin,sales method,product name,product id
Nike,debac186-ba10-4217-8ad7-c9a2727716ec,20-12-2024,West,Maharashtra,Pune,81,2236.68,35.22,Retail,Nike Metcon,P1005
Nike,6f5842c3-ff86-4c31-9d66-e8155a4153b3,16-04-2024,East,Bihar,Gaya,94,3988.84,48.89,Online,Nike ZoomX,P1002
Nike,f2a9dc8a-ca9e-4a62-bae3-114ba3b442bd,23-01-2024,South,Tamil Nadu,Chennai,61,2685.56,45.46,Retail,Nike Metcon,P1005
Nike,67fd64c4-a334-458a-abd2-b5121335e5db,21-05-2024,North,Delhi,New Delhi,21,717.15,35.57,Online,Nike Air Max,P1001
Nike,adedda80-bff9-407d-8d14-a03e83599af6,03-03-2024,North,Delhi,New Delhi,57,2181.44,36.99,Online,Nike ZoomX,P1002
Nike,d942644c-248d-41ec-87f8-d4f0f3ea0184,23-08-2024,West,Rajasthan,Udaipur,17,666.55,45.41,Online,Nike Metcon,P1005
Nike,08e895d7-702c-4821-8804-0fb7ad973b67,19-02-2024,South,Kerala,Trivandrum,14,494.43,34.66,Wholesale,Nike ZoomX,P1002
Nike,a52964ff-c74c-4890-bc6a-3174113634a5,22-05-2024,South,Kerala,Kochi,40,800.34,28.81,Wholesale,Nike Pegasus,P1003
Nike,9136f1f8-f310-46dc-a202-bee65cb5e69c,13-01-2024,East,Odisha,Cuttack,61,1586.57,42.69,Wholesale,Nike React,P1004
Nike,732e2016-add7-42c9-a747-b93c9ae77eab,24-05-2024,North,Delhi,New Delhi,84,2555.64,27.93,Retail,Nike Metcon,P1005
Nike,13aec376-c359-410a-b1a6-014c5f3c44dc,10-08-2024,South,Kerala,Kochi,61,1228.51,28.57,Wholesale,Nike React,P1004
Nike,65e58f34-5df0-4e8c-878a-aed9233ffc82,02-05-2024,North,Haryana,Gurgaon,47,2275.29,44.75,Retail,Nike Metcon,P1005
Nike,f5e4a471-3fe6-4c9c-8758-367ba6499cdc,14-02-2024,East,Bihar,Gaya,58,2001.52,46.26,Wholesale,Nike React,P1004
Nike,7fc15858-2fa0-4842-bc55-300b06a241af,20-07-2024,East,Odisha,Cuttack,13,305.34,36.67,Retail,Nike Metcon,P1005
Nike,1e2595b8-8fc9-486b-a9dd-ebf563119aca,11-04-2024,South,Kerala,Kochi,62,2200.7,58.59,Retail,Nike Pegasus,P1003
Nike,723ef466-b43b-427f-82a2-59a6c6641285,24-03-2024,East,West Bengal,Siliguri,61,2590.28,52.74,Wholesale,Nike Air Max,P1001
Nike,b1a8b71f-491b-40e9-9ca3-fbb3ff11c8ba,21-12-2024,South,Karnataka,Mysore,37,1038.67,24.03,Wholesale,Nike Pegasus,P1003
Nike,1f652a87-333e-4344-bdbf-4bc1ffa623d0,22-02-2024,South,Karnataka,Bengaluru,40,1048.13,36.31,Retail,Nike ZoomX,P1002
Nike,2c33350c-73b9-41d8-92f5-131ada52d2ee,15-12-2024,South,Kerala,Trivandrum,23,1094.93,47.35,Online,Nike ZoomX,P1002
Nike,1679742f-ff4c-46d6-b1f2-ce8fb69f68c3,10-11-2024,West,Rajasthan,Jaipur,15,467.04,39.45,Retail,Nike Metcon,P1005
Nike,fc902838-d874-4408-b7b2-17c7ae92ea71,04-05-2024,East,Odisha,Bhubaneswar,45,1199.83,28.18,Retail,Nike Metcon,P1005
Nike,109fd8ee-b5a4-4200-98f0-dd23aaf78c67,01-08-2024,North,Haryana,Faridabad,79,2770.87,41.94,Online,Nike React,P1004
Nike,4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,26-11-2024,South,Karnataka,Bengaluru,68,2765.99,67,Retail,Nike Metcon,P1005
Nike,ed6522b4-b5a5-48e6-b639-1f0428524385,28-09-2024,South,Karnataka,Bengaluru,56,2567.89,64.38,Wholesale,Nike Pegasus,P1003
Nike,5c8ac066-cb2f-4fa3-ac91-3a7ca3404f08,16-07-2024,East,West Bengal,Siliguri,88,2726.04,34.45,Retail,Nike React,P1004
Nike,3373730e-fc31-4597-9f11-9c0f3967e60a,03-11-2024,South,Karnataka,Mysore,61,2044.83,35.55,Retail,Nike Pegasus,P1003
Nike,7e7838c9-ca55-438b-bc9a-be10238d6f44,11-01-2024,South,Tamil Nadu,Coimbatore,81,3700.83,63.67,Retail,Nike ZoomX,P1002
Nike,5e70f65f-9280-45aa-8dd4-595b5c63b6f3,30-06-2024,South,Karnataka,Bengaluru,63,1514.15,21.16,Retail,Nike ZoomX,P1002
Nike,2138afe0-8d38-4bd8-bba6-abf7cdbcc653,25-08-2024,East,Odisha,Cuttack,81,1735.93,32.5,Wholesale,Nike Pegasus,P1003
Nike,4f2dad3f-10d4-4e39-9612-37c9e25df9a8,03-06-2024,South,Tamil Nadu,Chennai,70,1602.23,21.87,Wholesale,Nike Pegasus,P1003
Nike,7a89cbeb-b807-478a-b788-f5d1ffe575f6,23-07-2024,East,Odisha,Cuttack,81,2456.26,35.8,Retail,Nike Metcon,P1005
Nike,d2c65ee4-68d0-42a8-84e7-f7dd6929de73,11-08-2024,East,Bihar,Patna,83,3276.34,56.01,Wholesale,Nike Metcon,P1005
Nike,5128b9b1-f8ed-40ca-a015-6a7212e153a6,06-09-2024,East,Odisha,Cuttack,72,2405.37,51.63,Wholesale,Nike Metcon,P1005
Nike,ae1b9f69-7740-4831-b331-874912fc7a87,19-07-2024,East,Odisha,Bhubaneswar,91,2971.56,33.76,Retail,Nike ZoomX,P1002
Nike,d43cdd6d-e0c1-4f1e-a0da-897258321ee4,30-10-2024,West,Maharashtra,Mumbai,53,1558.44,29.65,Online,Nike ZoomX,P1002
Nike,2e9522d6-9679-4482-a3c9-88e48d2238e6,25-10-2024,East,Bihar,Gaya,66,2800.83,46.5,Retail,Nike Pegasus,P1003
Nike,80bbae52-6ec0-4269-a108-4dd9f75d1e3c,19-12-2024,West,Gujarat,Ahmedabad,12,502,41.95,Online,Nike ZoomX,P1002
Nike,1fc905f8-d4d6-4735-8e2f-8958de431e06,20-07-2024,North,Delhi,New Delhi,23,504.02,19.44,Online,Nike React,P1004
Nike,2976aab2-2a26-4770-8ddb-1b36272c0588,05-05-2024,North,Delhi,New Delhi,20,557.47,40.21,Online,Nike Metcon,P1005
Nike,5894f7f1-39b8-4bb2-b596-ca7cef4afa88,20-07-2024,West,Gujarat,Ahmedabad,46,1784.54,57.15,Retail,Nike ZoomX,P1002
Nike,143029a9-d88f-4c94-88b7-63d5e519dd7e,07-04-2024,South,Tamil Nadu,Chennai,51,1734.81,30.3,Retail,Nike Pegasus,P1003
Nike,8d03f17a-f4d3-45c1-a293-19fa3240d7a1,16-04-2024,East,Bihar,Gaya,99,2505.8,26.41,Wholesale,Nike ZoomX,P1002
Nike,9d4b2bf9-4d85-49c7-a001-7720200b2903,26-07-2024,West,Rajasthan,Udaipur,71,1903.78,41.02,Wholesale,Nike Pegasus,P1003
Nike,2b2bb8e9-a417-4093-80a8-a23d17eaec83,17-08-2024,East,Odisha,Cuttack,29,589.18,22.23,Retail,Nike Pegasus,P1003
Nike,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,12-09-2024,South,Karnataka,Mysore,78,3169.38,45.39,Online,Nike React,P1004
Nike,9aea622f-e6e9-47ca-b87b-63849fddde2e,11-05-2024,West,Gujarat,Ahmedabad,47,1266.01,44.57,Wholesale,Nike React,P1004
Nike,0a8bb5b4-9049-4583-ac86-a890d7b00bdc,16-11-2024,East,West Bengal,Siliguri,65,1787.3,26.72,Retail,Nike Metcon,P1005
Nike,0ba36279-14cb-4564-8743-7c3bdd20c3bf,06-09-2024,West,Gujarat,Ahmedabad,20,775.19,42.59,Retail,Nike Pegasus,P1003
Nike,a6b07458-43c0-4d43-93a7-4792c561b8dc,22-03-2024,East,Odisha,Cuttack,34,866.06,32.92,Online,Nike React,P1004
Nike,9e3c5a88-6aa5-4e6d-9277-9574c4576cc3,05-09-2024,West,Rajasthan,Udaipur,99,3441.23,43.87,Wholesale,Nike Pegasus,P1003
Nike,a08dd21b-e395-4cb1-bf7f-6c0a07c0d116,30-07-2024,South,Tamil Nadu,Chennai,23,645.74,27.28,Retail,Nike ZoomX,P1002
Nike,4d560a3d-f4e7-469a-a454-09374a27ebf2,06-07-2024,North,Delhi,New Delhi,11,291.67,31.12,Retail,Nike ZoomX,P1002
Nike,af5b8f47-ceae-41cf-8e00-0af03eb05181,06-06-2024,West,Gujarat,Surat,52,2355.93,38.69,Online,Nike Air Max,P1001
Nike,b048faa1-12ae-4c22-b41b-77f54c24a053,24-01-2024,North,Punjab,Amritsar,79,2010.4,22.37,Retail,Nike Air Max,P1001
Nike,7bf7e1d3-6a66-4fce-b089-fc6d2877f5d9,29-06-2024,East,Odisha,Bhubaneswar,41,1768.61,49.82,Retail,Nike Air Max,P1001
Nike,24c778a5-9b4e-464b-9716-dc2e343ada2a,01-05-2024,North,Delhi,New Delhi,76,3759.22,55.97,Wholesale,Nike Air Max,P1001
Nike,bbf483ce-51be-480e-b7e6-a14cdc8a4922,30-11-2024,East,Odisha,Bhubaneswar,80,1893.14,26.63,Wholesale,Nike Air Max,P1001
Nike,2179e3f0-6612-4ab4-b9b2-1e6e586a346a,22-10-2024,East,West Bengal,Siliguri,95,4673.83,66.34,Online,Nike Air Max,P1001
Nike,1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,03-05-2024,West,Gujarat,Ahmedabad,45,1061.53,21.97,Wholesale,Nike ZoomX,P1002
Nike,44790612-1f5d-488f-b76a-bf093de28859,23-06-2024,North,Delhi,New Delhi,29,1250.59,57.56,Retail,Nike Metcon,P1005
Nike,0cf477ef-18c8-4616-a410-8e9a3f779cae,22-04-2024,West,Maharashtra,Pune,17,668.73,38.54,Retail,Nike Air Max,P1001
Nike,9d896047-dd39-4793-a257-a4a2f204be89,11-06-2024,North,Delhi,New Delhi,50,2182.84,41.42,Wholesale,Nike ZoomX,P1002
Nike,e6fdd7af-dd84-4acc-b672-94643f8ea40a,03-03-2024,West,Rajasthan,Jaipur,98,3013.01,45.16,Retail,Nike Air Max,P1001
Nike,93e34c35-ef0a-473d-93d2-d56dd0401587,07-10-2024,North,Punjab,Amritsar,47,1922.82,57.31,Wholesale,Nike Metcon,P1005
Nike,28caaa1d-c35b-4c2c-b098-f7b2500e15c0,12-07-2024,South,Kerala,Trivandrum,69,3176.06,47.99,Retail,Nike Pegasus,P1003
Nike,7faeb748-7781-421e-83c5-01cbfef7d9ea,07-12-2024,South,Tamil Nadu,Chennai,47,1703.66,41.55,Retail,Nike React,P1004
Nike,170d7507-05ee-41d4-bf53-a88e4efc8248,01-06-2024,West,Rajasthan,Jaipur,89,3851.96,58.23,Retail,Nike Air Max,P1001
Nike,3da06476-f778-4676-b50d-112e8164ceec,24-03-2024,North,Haryana,Faridabad,77,2689.34,37.52,Wholesale,Nike ZoomX,P1002
Nike,0cf0374c-0c74-4c0f-9a57-553995560a2d,19-04-2024,East,Odisha,Cuttack,24,856.7,55.77,Online,Nike Pegasus,P1003
Nike,d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,11-09-2024,South,Tamil Nadu,Chennai,23,592.22,41.59,Retail,Nike ZoomX,P1002
Nike,896490ab-4926-4e5f-b878-6140ac2a4f71,04-01-2024,West,Rajasthan,Udaipur,89,3356.1,59.91,Wholesale,Nike Metcon,P1005
Nike,22498f66-6e51-484d-9b84-edc3d8e049de,08-12-2024,South,Kerala,Kochi,36,1250.72,30.64,Wholesale,Nike Air Max,P1001
Nike,c38c1dec-5da3-4a73-ba3d-f7ff43b47ee5,05-06-2024,North,Punjab,Ludhiana,81,3899.93,56.67,Wholesale,Nike Pegasus,P1003
Nike,0d18ab95-668c-4477-8b95-017c5dae1201,09-08-2024,East,Bihar,Patna,44,933.66,33.04,Wholesale,Nike Metcon,P1005
Nike,8da00495-5cce-4ba9-b1d4-ee098fd33afc,22-04-2024,East,West Bengal,Kolkata,22,918.61,45.44,Online,Nike Metcon,P1005
Nike,734a6ca3-8116-43fc-a2e7-c1a612d2fa06,23-10-2024,South,Tamil Nadu,Chennai,90,3307.74,39.31,Online,Nike Metcon,P1005
Nike,fd350c5f-d347-4a3b-879b-c6378cc36f3b,30-08-2024,North,Haryana,Faridabad,99,3248.41,49.53,Wholesale,Nike React,P1004
Nike,20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,07-02-2024,South,Kerala,Trivandrum,53,1311.5,20.64,Wholesale,Nike Metcon,P1005
Nike,fc9e1dcb-cb7e-4268-9f89-ed1264d6dfbf,11-05-2024,West,Gujarat,Surat,51,1650.89,33.03,Retail,Nike Metcon,P1005
Nike,c14565c7-5d98-4115-b05e-eefe8ece1128,26-02-2024,East,Bihar,Patna,79,2468.9,33.6,Online,Nike Metcon,P1005
Nike,66c14dca-8255-4a61-9a3b-031932f57510,13-07-2024,East,Odisha,Cuttack,60,2507.36,35.12,Online,Nike React,P1004
Nike,2314d0c8-09f6-4405-8b99-00340a4e2552,04-10-2024,North,Haryana,Gurgaon,10,495.32,67.96,Retail,Nike Pegasus,P1003
Nike,84f2fd0f-7947-4bfa-8dd0-b4d4554227de,26-06-2024,East,West Bengal,Siliguri,75,2784,39.37,Wholesale,Nike Metcon,P1005
Nike,83f82f16-e4a4-474c-9b33-e3a42620f9a9,24-02-2024,North,Delhi,New Delhi,29,810.54,24.65,Online,Nike Pegasus,P1003
Nike,518b2f21-9cf2-4859-ae6e-2e7253f591dc,04-03-2024,South,Tamil Nadu,Coimbatore,21,671.87,27.8,Wholesale,Nike Pegasus,P1003
Nike,bd44089d-9dd2-49de-bd98-fe336498abe9,23-11-2024,North,Haryana,Faridabad,32,1432.68,44.16,Retail,Nike React,P1004
Nike,81df6517-561c-4210-97fe-56c54c9a9f24,17-11-2024,North,Haryana,Faridabad,83,1855.41,35.28,Retail,Nike Air Max,P1001
Nike,b56ff8ce-7d66-471e-8847-6c56827c9f8c,06-08-2024,East,Odisha,Cuttack,25,1060.76,38.24,Online,Nike React,P1004
Nike,044251db-d0d4-4a67-b992-8faa4cbf131d,23-05-2024,North,Haryana,Faridabad,49,1040.54,22.98,Wholesale,Nike Air Max,P1001
Nike,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a,10-06-2024,South,Karnataka,Bengaluru,16,671.16,50.19,Wholesale,Nike ZoomX,P1002
Nike,e61599c8-cbf8-4f86-8ec3-f970956d80e4,08-10-2024,West,Rajasthan,Jaipur,65,2833.42,63.28,Retail,Nike ZoomX,P1002
Nike,06d25913-a117-4719-b023-a0eadf41e335,19-08-2024,East,West Bengal,Siliguri,16,511.61,49.11,Wholesale,Nike Metcon,P1005
Nike,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,31-10-2024,West,Rajasthan,Jaipur,71,1841.97,30.99,Wholesale,Nike ZoomX,P1002
Nike,93dfd907-9416-44dc-86b2-8deff8d8b7f1,29-03-2024,South,Kerala,Kochi,19,822.76,54.53,Retail,Nike ZoomX,P1002
Nike,7afeb114-9561-4813-8d25-9caab8adad87,07-03-2024,North,Delhi,New Delhi,56,1440.02,31.88,Retail,Nike React,P1004
Nike,9ea7017c-b89f-4039-a107-cc4686341718,27-10-2024,North,Punjab,Ludhiana,88,3405.2,44.77,Retail,Nike Pegasus,P1003
Nike,d25864f2-25d4-40fc-a154-2765d756ba9c,21-09-2024,South,Tamil Nadu,Coimbatore,20,843.75,56.56,Online,Nike ZoomX,P1002
Nike,f2bd92f2-9293-4705-8815-01473e00980e,29-09-2024,South,Karnataka,Bengaluru,98,2857.05,33.03,Online,Nike Pegasus,P1003
Nike,70e7e756-04d9-445e-b0d7-3df71c221cea,01-05-2024,East,West Bengal,Kolkata,79,3358.34,45.75,Wholesale,Nike ZoomX,P1002
Nike,b0c4a01c-69b7-40fa-a6c4-32f66b352f85,20-03-2024,South,Kerala,Kochi,84,3007.53,47.53,Wholesale,Nike React,P1004
Nike,9c89d374-c664-45a7-8077-3e33690e7e62,23-12-2024,North,Punjab,Ludhiana,44,1493.75,29.09,Online,Nike Metcon,P1005
Nike,bc5fd4dd-d92f-4c1e-9f70-fb2a78bb22a5,09-10-2024,North,Punjab,Amritsar,23,661.82,25.46,Online,Nike Pegasus,P1003
Nike,84c86c46-2359-4fa4-b4ad-af890ff1aa9f,21-03-2024,West,Maharashtra,Pune,100,4711.62,52.89,Online,Nike Metcon,P1005
Nike,a987b218-ff84-4aef-9336-723b8f964685,04-07-2024,North,Delhi,New Delhi,68,3249.75,77.98,Wholesale,Nike Metcon,P1005
Nike,f4e95734-5052-4700-a077-96a38685abaa,08-03-2024,South,Kerala,Trivandrum,72,3047.88,69.28,Retail,Nike Pegasus,P1003
Nike,57a2be4e-887b-43e5-a980-f80875ac824c,31-07-2024,East,Odisha,Cuttack,74,3282.4,45.47,Retail,Nike ZoomX,P1002
Nike,de1e994a-c5a1-4f5c-ad05-b9125ab28d4a,06-10-2024,West,Maharashtra,Pune,29,1360.54,47.19,Retail,Nike ZoomX,P1002
Nike,b17cfb21-cdbc-4c1c-a4af-e7bdae455cc6,12-04-2024,North,Haryana,Faridabad,96,4433.38,45.64,Wholesale,Nike Metcon,P1005
Nike,f5141058-3138-4975-bbf3-3a349c2dfa97,05-04-2024,West,Maharashtra,Mumbai,49,1464.05,32.29,Wholesale,Nike React,P1004
Nike,3990e2c9-4c6a-40f4-8ede-c44d476cf68c,25-04-2024,South,Kerala,Kochi,79,3476.25,39.37,Wholesale,Nike Metcon,P1005
Nike,35102852-b474-4349-89fc-2cd8c56bad4c,25-09-2024,East,Bihar,Patna,28,1343.75,41.72,Wholesale,Nike React,P1004
Nike,7ad465a1-5129-450d-bd2f-4e58b47a1c5b,15-05-2024,East,West Bengal,Kolkata,50,2090.62,39.47,Online,Nike ZoomX,P1002
Nike,cb9faf6d-ef3a-4f27-af06-fccb8f7c1d59,07-10-2024,West,Gujarat,Surat,91,2567.46,26.43,Wholesale,Nike React,P1004
Nike,92cf6021-1f33-442d-89ac-908746015028,19-09-2024,North,Delhi,New Delhi,88,2464.52,29.79,Wholesale,Nike Air Max,P1001
Nike,faebcd19-e550-4ea2-a133-a34d8b0e8eb1,02-06-2024,South,Kerala,Kochi,97,2985.45,30.39,Online,Nike ZoomX,P1002
Nike,c5e78b23-f461-4f09-985a-befbd1812f77,08-11-2024,West,Maharashtra,Pune,33,1146.53,50.91,Retail,Nike Pegasus,P1003
Nike,49a22441-0ac4-4e85-8a5b-1aff257f7595,04-10-2024,South,Tamil Nadu,Chennai,11,533.57,66.13,Retail,Nike React,P1004
Nike,713f8f8c-ec8b-4537-98ab-4778143b45e3,11-09-2024,South,Tamil Nadu,Chennai,66,2290.09,43.65,Wholesale,Nike ZoomX,P1002
Nike,36c7d6fa-7aa4-4052-bf51-936241a64fed,19-03-2024,West,Maharashtra,Pune,15,630.9,50.78,Wholesale,Nike React,P1004
Nike,eedaa802-4568-4426-89e0-3e22d3f4a49b,06-08-2024,East,Odisha,Bhubaneswar,23,775.26,29.92,Retail,Nike Metcon,P1005
Nike,1bf645f6-2324-4211-8588-fc1bb2384849,27-08-2024,South,Kerala,Trivandrum,81,2874.19,36.27,Retail,Nike Air Max,P1001
Nike,3e11bafe-3d41-46fe-963a-8617bdab07e7,20-01-2024,North,Delhi,New Delhi,60,2592.62,56,Retail,Nike React,P1004
Nike,39c59df9-87f2-45d6-a7ba-26acab7a3d1c,04-09-2024,South,Karnataka,Mysore,16,568.15,51.81,Wholesale,Nike Metcon,P1005
Nike,69ce1e4e-19a6-42c9-8d70-0ea43b9b2d45,08-05-2024,West,Maharashtra,Mumbai,84,3056.95,43.54,Wholesale,Nike ZoomX,P1002
Nike,ae62990c-19bd-4f93-b8ef-7666b7a4c719,26-10-2024,East,Odisha,Bhubaneswar,68,3189.1,41.23,Wholesale,Nike ZoomX,P1002
Nike,8ce3e7c3-f6ea-43a0-8153-922123310a28,26-12-2024,West,Maharashtra,Pune,98,4627.06,43.8,Wholesale,Nike Pegasus,P1003
Nike,ef5e4376-a723-4b72-a82b-163a286ed390,08-12-2024,North,Delhi,New Delhi,91,2052.89,22.02,Retail,Nike React,P1004
Nike,a689b424-7a3a-40e1-b9c7-73a0e0decc3d,18-03-2024,South,Karnataka,Mysore,31,1145.91,37.12,Retail,Nike Air Max,P1001
Nike,52380bf2-4988-4418-b6c3-1218c1836315,20-04-2024,South,Tamil Nadu,Chennai,16,467.87,28.17,Retail,Nike ZoomX,P1002
Nike,c4cb294f-e86e-4e63-8f25-477da55990e7,04-02-2024,West,Gujarat,Ahmedabad,26,522.76,18.98,Online,Nike Air Max,P1001
Nike,88ffbd40-3b72-486d-92fa-675fa6fd0cb1,13-10-2024,North,Punjab,Amritsar,79,3020.92,42.67,Online,Nike React,P1004
Nike,098c60b3-efc9-409e-99af-6e09b91e3d6e,20-12-2024,South,Kerala,Trivandrum,62,1387.69,23.31,Retail,Nike React,P1004
Nike,e1dace6a-6afa-428c-acd1-0b9febe5841f,21-11-2024,South,Kerala,Trivandrum,90,4014.33,61.56,Wholesale,Nike Metcon,P1005
Nike,094d916d-eb6d-4fed-af15-8d5b2d007d05,20-11-2024,South,Tamil Nadu,Chennai,14,638.61,45.61,Online,Nike Pegasus,P1003
Nike,2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,29-12-2024,East,Odisha,Bhubaneswar,23,1145.68,71.49,Retail,Nike Air Max,P1001
Nike,ed10f004-df4e-413e-b64e-3dfcbfbeac7a,22-04-2024,East,Bihar,Patna,84,4027.33,73.1,Retail,Nike React,P1004
Nike,4c636e95-025f-4543-8997-623ae0723d96,08-08-2024,East,Odisha,Cuttack,18,815.39,70.9,Retail,Nike React,P1004
Nike,fba57cc8-edaf-4766-9b78-0ede9a4ffc0c,10-05-2024,West,Maharashtra,Mumbai,52,1685.46,44.65,Wholesale,Nike Pegasus,P1003
Nike,a42d0cd7-fd35-4f6a-b450-388748d90846,29-07-2024,South,Kerala,Kochi,83,4098.58,53.83,Wholesale,Nike Air Max,P1001
Nike,f0458043-e3a6-4a70-be71-0b558639bd41,22-02-2024,North,Punjab,Amritsar,87,2417.71,29.4,Retail,Nike React,P1004
Nike,45d8a6ad-77d0-459e-8114-14f8d9df0d0e,15-03-2024,East,West Bengal,Siliguri,90,3129.76,49.12,Retail,Nike Metcon,P1005
Nike,2999394c-54a7-469b-9cd6-6b09cf0e6d2b,10-10-2024,South,Kerala,Trivandrum,10,207.2,21.25,Online,Nike ZoomX,P1002
Nike,b7f60cdf-41dc-4c60-a5f6-0735757b6b29,13-03-2024,North,Haryana,Gurgaon,63,1345.98,26.38,Retail,Nike Metcon,P1005
Nike,ca6fbff8-564c-4bd2-bc92-fd81039b058c,24-04-2024,South,Tamil Nadu,Chennai,42,1227.79,32.34,Online,Nike Pegasus,P1003
Nike,317304b5-c1dd-484a-aca5-8d95915a1c30,09-03-2024,East,West Bengal,Kolkata,53,2211.79,43.04,Retail,Nike Pegasus,P1003
Nike,e5a4983b-a383-489a-9b2c-6ac89c678393,06-06-2024,North,Delhi,New Delhi,53,1821.78,38.85,Wholesale,Nike Pegasus,P1003
Nike,53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,03-02-2024,North,Haryana,Gurgaon,29,980.74,30.22,Wholesale,Nike React,P1004
Nike,2f4dd219-186b-4880-ab54-5a15669d01ff,24-02-2024,East,Odisha,Cuttack,76,2808.07,36.69,Retail,Nike Air Max,P1001
Nike,3f800385-ef92-40b6-92d7-8f107a3a6e96,03-01-2024,North,Delhi,New Delhi,18,511.45,45.92,Online,Nike Pegasus,P1003
Nike,725d4259-3c4b-4eec-a231-ee7342c2d2eb,19-10-2024,West,Rajasthan,Jaipur,87,2229.06,38.23,Retail,Nike Metcon,P1005
Nike,4d4c5280-5462-42e7-b43b-a0524459bd6e,14-08-2024,East,Bihar,Gaya,44,994.57,20.07,Retail,Nike Air Max,P1001
Nike,42f525b9-02ed-43ce-92a8-1713b90ed44b,10-09-2024,East,Odisha,Cuttack,77,1944.28,30.62,Retail,Nike ZoomX,P1002
Nike,0fe76149-3c7e-4368-b159-48475c0b9b10,16-09-2024,North,Delhi,New Delhi,74,3253.84,38.47,Online,Nike React,P1004
Nike,28e333b6-4e8a-4c4b-b724-20411e43fbd2,06-06-2024,South,Tamil Nadu,Coimbatore,77,3331.48,63.07,Retail,Nike React,P1004
Nike,e5267a2b-ec50-4ce4-80a5-2e65afa28559,10-12-2024,North,Haryana,Gurgaon,14,442.79,28.27,Retail,Nike ZoomX,P1002
Nike,b0b6dedf-4f9c-4027-8514-4d98b41c504f,15-02-2024,North,Delhi,New Delhi,97,4477.16,57.7,Wholesale,Nike Air Max,P1001
Nike,4b87959f-f0cd-4f05-aa87-855ea38295d3,22-05-2024,North,Delhi,New Delhi,83,3250.74,53.95,Retail,Nike Air Max,P1001
Nike,f5159494-3818-4fd3-b889-936a9d5817e8,21-02-2024,South,Tamil Nadu,Coimbatore,78,3368.32,43.07,Retail,Nike Pegasus,P1003
Nike,bf6b8cdf-7479-4b61-a737-2b527a6a2107,23-08-2024,East,West Bengal,Kolkata,24,1169.97,52.09,Online,Nike Pegasus,P1003
Nike,8c9aa1e9-b3b2-4337-aa74-dbb75fa5e0aa,20-12-2024,North,Delhi,New Delhi,50,1212.34,23.71,Retail,Nike Metcon,P1005
Nike,cd4f8b2b-899a-4252-81e1-b94a78883058,14-09-2024,East,Bihar,Patna,19,729.56,47.8,Retail,Nike ZoomX,P1002
Nike,3f59e4f2-c309-4b6e-b7e9-d2e2d35ac07a,21-09-2024,West,Maharashtra,Mumbai,70,1505.96,25.92,Wholesale,Nike Air Max,P1001
Nike,c9912032-df85-4777-9887-4bfec1369c65,01-02-2024,North,Punjab,Amritsar,100,4673.83,47.81,Wholesale,Nike ZoomX,P1002
Nike,b42a0456-8736-4a84-b25e-134d86879aa9,20-05-2024,West,Rajasthan,Udaipur,52,2152.12,41.28,Online,Nike Pegasus,P1003
Nike,1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,24-01-2024,North,Punjab,Ludhiana,99,2268.87,29.15,Retail,Nike Air Max,P1001
Nike,8167999f-e723-4da3-8c32-bdb2d42a895e,19-03-2024,West,Gujarat,Ahmedabad,28,776.76,33.91,Wholesale,Nike ZoomX,P1002
Nike,2a1f1b61-265c-49d9-8962-8f6e929c93b3,07-05-2024,South,Kerala,Trivandrum,68,1421.74,23.62,Retail,Nike Pegasus,P1003
Nike,1dc1e7eb-711c-4673-8535-1a69dabf984e,21-09-2024,East,Odisha,Cuttack,46,1754.13,56.37,Retail,Nike ZoomX,P1002
Nike,7d23d479-9549-4a82-b787-ef8d3495311e,05-02-2024,North,Punjab,Ludhiana,81,1792.35,28.32,Wholesale,Nike Pegasus,P1003
Nike,cf0671c7-720b-474b-82a7-f586e61d9cde,22-01-2024,West,Gujarat,Surat,89,3243.02,30.77,Online,Nike ZoomX,P1002
Nike,6a5943ce-8364-45e3-a1c7-1aa3741423b5,26-06-2024,West,Maharashtra,Pune,98,3227.58,27.72,Wholesale,Nike ZoomX,P1002
Nike,765e6cb5-8f0d-4540-8ec7-d662905c7bdd,18-09-2024,East,Bihar,Patna,94,2099.66,19.28,Wholesale,Nike ZoomX,P1002
Nike,0592bfa5-b928-423f-8ee4-334ece920136,02-06-2024,West,Maharashtra,Pune,81,3617.52,63.29,Online,Nike Pegasus,P1003
Nike,beed0af9-00c5-4f30-9103-142441241bb4,25-03-2024,West,Maharashtra,Mumbai,58,2020.07,34.97,Retail,Nike Metcon,P1005
Nike,6c776e95-0b98-4ccd-92b2-102d940c3503,13-05-2024,North,Delhi,New Delhi,91,3886.82,42.86,Online,Nike Metcon,P1005
Nike,fe7ee362-8a89-40f0-9052-91d3b34c6c73,24-01-2024,West,Rajasthan,Udaipur,88,2940.5,46.19,Wholesale,Nike React,P1004
